id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Captain;value_Involved;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_PassEndY;value_Length;value_Zone;value_Chipped;value_LongBall;value_IntentionalAssist;value_Assist;value_Right;value_BigChance;value_GoalmouthZ;value_RegularPlay;value_GkY;value_LeftFooted;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_GkX;value_SmallBoxCentre;value_NextEventGoalKick;value_OppositeRelatedEventId;value_NotVisible;value_Low;value_GoalKick;value_Direct;value_Foul;value_Offensive;value_AttemptedTackle;value_Defensive;value_FreeKickTaken;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_FlickOn;value_Standing;value_IntendedTackleTarget;value_Launch;value_OutOfPlay;value_Overrun;value_SwitchOfPlay;value_IndividualPlay;value_CloseRightAndHigh;value_OutOfBoxCentre;value_NotAssisted;value_DeletedEventType;value_BlockedX;value_RightFooted;value_BlockedY;value_LowLeft;value_ParriedSafe;value_Hands;value_GkKickFromHands;value_Cross;value_CloseHigh;value_ThrowInSetPiece;value_LayOff;value_ShirtPull/Holding;value_KeeperThrow;value_FirstTouch;value_Head;value_CloseRight;value_Indirect;value_DangerousPlay;value_YellowCard;value_RecklessOffence;value_Handball;value_HighCentre;value_FreeKick;value_OverArm;value_TacticalFoul;value_SetPiece;value_BoxCentre;value_Left;value_LeadingToAttempt;value_HighLeft;value_RelatedError1Id;value_Collected;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowRight;value_Dissent;value_AdvantagePlayed;value_Injury;value_InjuredPlayerId;value_High;value_BoxLeft;value_HitWoodwork;value_BoxRight;value_OutSwinger;value_CornerTaken;value_SixYardBlocked;value_FromCorner;value_Blocked;value_DefBlock;value_Minutes;value_HighRight;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_InSwinger;value_PlayersCaughtOffside;value_Review;value_VarDelay;value_RefereeDelay;value_AwaitingOfficial'SDecision;value_ReviewedEventId;value_RefereeDecisionConfirmed;value_Var(Red)CardUpgrade;value_HighClaim;value_LeadingToGoal;value_BlockedCross;value_NotPastGoalLine;value_OverhitCross;value_LowCentre;value_KeeperTouched;value_BoxDeepLeft;value_TimeWasting;value_35Centre;value_OtherReason;value_RefereeStop;value_VarPenaltyNotAwarded;value_GkHoof;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_Volley;value_FantasyAssistId;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2902457231;12;49;1;1;28;11oyltk0f22f5r7hnfiwxw8bj;1;21,3;19,1;2026-02-21T13:01:48.960Z;2026-02-21T13:01:49Z;[];b3pwhedfzplkesy9qek3q6o7o;Rebeca Costa;;;8c2dsd3xcpqv0z0j4g3nag8pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;1;28;Badalona;88;DC;1,0
2902457245;13;1;1;1;29;11oyltk0f22f5r7hnfiwxw8bj;0;21,5;16,1;2026-02-21T13:01:49.615Z;2026-02-21T13:01:50Z;[{'id': 6218142879, 'qualifierId': 212, 'value': '3.8'}, {'id': 6218142929, 'qualifierId': 236}, {'id': 6218142877, 'qualifierId': 141, 'value': '18.9'}, {'id': 6218142931, 'qualifierId': 233, 'value': '11'}, {'id': 6218142873, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218142935, 'qualifierId': 286}, {'id': 6218142881, 'qualifierId': 213, 'value': '2.61'}, {'id': 6218142875, 'qualifierId': 140, 'value': '18.4'}];b3pwhedfzplkesy9qek3q6o7o;Rebeca Costa;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;18,4;2,61;18,9;3,8;;;;;;;;;;;;;;;;;;11,0;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;18,4;18,9;;;;;;;0;0;1;29;Badalona;89;DC;1,0
2902457255;11;74;1;1;29;e7p3lxg97gac51s71hotzi0a5;1;81,6;81,1;2026-02-21T13:01:49.616Z;2026-02-21T15:07:24Z;[{'id': 6218142965, 'qualifierId': 233, 'value': '13'}, {'id': 6218142925, 'qualifierId': 285}, {'id': 6218142923, 'qualifierId': 56, 'value': 'Left'}];du4sd3yhhb3avedd8yzjd6dey;L. Chamorro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;1;29;Logroño;89;FW;1,0
2902457273;12;5;1;1;30;e7p3lxg97gac51s71hotzi0a5;0;76,0;101,4;2026-02-21T13:01:51.063Z;2026-02-21T13:57:08Z;[{'id': 6218143029, 'qualifierId': 56, 'value': 'Left'}, {'id': 6218143031, 'qualifierId': 347}, {'id': 6218144163, 'qualifierId': 233, 'value': '14'}];uw9iyklqljuminu89utfq295;Lorena Navarro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;1;30;Logroño;90;MC;1,0
2902457463;14;5;1;1;30;11oyltk0f22f5r7hnfiwxw8bj;1;24,0;-1,4;2026-02-21T13:01:51.063Z;2026-02-21T13:57:07Z;[{'id': 6218144081, 'qualifierId': 233, 'value': '12'}, {'id': 6218144029, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218144031, 'qualifierId': 347}];b3pwhedfzplkesy9qek3q6o7o;Rebeca Costa;;;8c2dsd3xcpqv0z0j4g3nag8pg;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;1;30;Badalona;90;DC;1,0
2902457557;15;1;1;1;41;11oyltk0f22f5r7hnfiwxw8bj;1;22,2;0,0;2026-02-21T13:02:01.951Z;2026-02-21T13:02:06Z;[{'id': 6218144505, 'qualifierId': 212, 'value': '16.0'}, {'id': 6218144503, 'qualifierId': 141, 'value': '16.5'}, {'id': 6218144507, 'qualifierId': 213, 'value': '0.86'}, {'id': 6218144501, 'qualifierId': 140, 'value': '32.2'}, {'id': 6218144499, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218144497, 'qualifierId': 107}];1cjtzcg2nj8lo1vlus08ybs2d;A. Leitner;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;32,2;0,86;16,5;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;32,2;16,5;;;;;;;0;0;1;41;Badalona;101;DR;1,0
2902457563;16;44;1;1;45;11oyltk0f22f5r7hnfiwxw8bj;1;32,2;16,5;2026-02-21T13:02:05.919Z;2026-02-21T15:07:13Z;[{'id': 6218144531, 'qualifierId': 285}, {'id': 6218144529, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218144589, 'qualifierId': 233, 'value': '13'}];979fmduuxdrmggx9sgmx88qvo;Isina;;;8c2dsd3xcpqv0z0j4g3nag8pg;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;1;45;Badalona;105;MR;1,0
2902457533;13;44;1;1;45;e7p3lxg97gac51s71hotzi0a5;0;67,8;83,5;2026-02-21T13:02:05.920Z;2026-02-21T15:07:13Z;[{'id': 6218144405, 'qualifierId': 56, 'value': 'Left'}, {'id': 6218144407, 'qualifierId': 286}, {'id': 6218144655, 'qualifierId': 233, 'value': '16'}];uw9iyklqljuminu89utfq295;Lorena Navarro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;1;45;Logroño;105;MC;1,0
2902457595;17;1;1;1;46;11oyltk0f22f5r7hnfiwxw8bj;1;32,2;16,5;2026-02-21T13:02:06.815Z;2026-02-21T15:07:14Z;[{'id': 6218144719, 'qualifierId': 141, 'value': '20.0'}, {'id': 6218144723, 'qualifierId': 213, 'value': '0.11'}, {'id': 6218144711, 'qualifierId': 3}, {'id': 6218144713, 'qualifierId': 168}, {'id': 6218144721, 'qualifierId': 212, 'value': '22.3'}, {'id': 6218144717, 'qualifierId': 140, 'value': '53.3'}, {'id': 6218144715, 'qualifierId': 56, 'value': 'Right'}];979fmduuxdrmggx9sgmx88qvo;Isina;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;53,3;0,11;20,0;22,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;53,3;20,0;;;;;;;0;0;1;46;Badalona;106;MR;1,0
2902457603;18;50;1;1;46;11oyltk0f22f5r7hnfiwxw8bj;1;50,6;20,3;2026-02-21T13:02:07.446Z;2026-02-21T13:51:10Z;[{'id': 6218144845, 'qualifierId': 233, 'value': '14'}, {'id': 6218144765, 'qualifierId': 56, 'value': 'Right'}, {'id': 6218144767, 'qualifierId': 286}];6lg9kn5yx0hlyccpecvm8f1n8;F. Mawete;;;8c2dsd3xcpqv0z0j4g3nag8pg;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;1;46;Badalona;106;FW;1,0
2902457577;14;7;1;1;46;e7p3lxg97gac51s71hotzi0a5;0;49,4;79,7;2026-02-21T13:02:07.447Z;2026-02-21T13:02:10Z;[{'id': 6218144599, 'qualifierId': 178}, {'id': 6218144795, 'qualifierId': 233, 'value': '18'}, {'id': 6218144597, 'qualifierId': 285}, {'id': 6218144595, 'qualifierId': 56, 'value': 'Back'}];uw9iyklqljuminu89utfq295;Lorena Navarro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,0;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;1;46;Logroño;106;MC;1,0
2902457625;15;61;1;1;49;e7p3lxg97gac51s71hotzi0a5;1;53,2;77,0;2026-02-21T13:02:09.814Z;2026-02-21T13:02:10Z;[{'id': 6218144907, 'qualifierId': 56, 'value': 'Center'}];52kdiaya57yaisoil0k9ss0oa;Sonia Majarín;;;8c2dsd3xcpqv0z0j4g3nag8pg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;1;49;Logroño;109;DC;1,0
2902457813;20;83;1;1;50;11oyltk0f22f5r7hnfiwxw8bj;0;50,7;20,1;2026-02-21T13:02:11.256Z;2026-02-21T13:02:28Z;[{'id': 6218146609, 'qualifierId': 399, 'value': '5qvgs8yefgkayj9yt1kidkcfd'}];1zpv6qme4738z1ax1jqd9u2ok;C. Ongaro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;1;50;Badalona;110;MC;1,0
2902457665;16;4;1;1;52;e7p3lxg97gac51s71hotzi0a5;1;52,2;80,6;2026-02-21T13:02:13.512Z;2026-02-21T13:57:33Z;[{'id': 6218145155, 'qualifierId': 56, 'value': 'Left'}, {'id': 6218145157, 'qualifierId': 152}, {'id': 6218145153, 'qualifierId': 13}, {'id': 6218145159, 'qualifierId': 265}, {'id': 6218145527, 'qualifierId': 233, 'value': '19'}, {'id': 6218145161, 'qualifierId': 286}];5qvgs8yefgkayj9yt1kidkcfd;E. Banini;;;8c2dsd3xcpqv0z0j4g3nag8pg;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,0;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;1;52;Logroño;112;FW;1,0
2902457729;19;4;1;1;52;11oyltk0f22f5r7hnfiwxw8bj;0;47,8;19,4;2026-02-21T13:02:13.513Z;2026-02-21T13:57:33Z;[{'id': 6218145509, 'qualifierId': 152}, {'id': 6218145507, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218145617, 'qualifierId': 233, 'value': '16'}, {'id': 6218145505, 'qualifierId': 13}, {'id': 6218145511, 'qualifierId': 265}, {'id': 6218145513, 'qualifierId': 285}];1zpv6qme4738z1ax1jqd9u2ok;C. Ongaro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,0;;;;1,0;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;1;52;Badalona;112;MC;1,0
2902457899;17;1;1;1;59;e7p3lxg97gac51s71hotzi0a5;1;37,5;95,6;2026-02-21T13:02:19.592Z;2026-02-21T13:02:26Z;[{'id': 6218146435, 'qualifierId': 5}, {'id': 6218146439, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218146437, 'qualifierId': 152}, {'id': 6218146441, 'qualifierId': 140, 'value': '35.8'}, {'id': 6218146447, 'qualifierId': 213, 'value': '4.58'}, {'id': 6218146443, 'qualifierId': 141, 'value': '75.7'}, {'id': 6218146445, 'qualifierId': 212, 'value': '13.6'}];ahmylmsg9wyiax33v6jwuj9qs;Irina Uribe;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;35,8;4,58;75,7;13,6;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;35,8;75,7;;;;;;;0;0;1;59;Logroño;119;DML;1,0
2902457973;18;1;1;2;5;e7p3lxg97gac51s71hotzi0a5;1;46,4;53,4;2026-02-21T13:02:26.056Z;2026-02-21T13:02:30Z;[{'id': 6218146777, 'qualifierId': 212, 'value': '21.8'}, {'id': 6218146773, 'qualifierId': 140, 'value': '39.2'}, {'id': 6218146771, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218146779, 'qualifierId': 213, 'value': '4.36'}, {'id': 6218146775, 'qualifierId': 141, 'value': '23.4'}];3uj4zixqbp5ahu9etu4fl714a;María Llompart;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;39,2;4,36;23,4;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;39,2;23,4;;;;;;;0;0;2;5;Logroño;125;AMC;1,0
2902457985;19;1;1;2;9;e7p3lxg97gac51s71hotzi0a5;1;39,2;23,4;2026-02-21T13:02:30.360Z;2026-02-21T13:51:34Z;[{'id': 6218146847, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218146855, 'qualifierId': 213, 'value': '1.31'}, {'id': 6218146849, 'qualifierId': 140, 'value': '41.4'}, {'id': 6218146851, 'qualifierId': 141, 'value': '36.0'}, {'id': 6218146853, 'qualifierId': 212, 'value': '8.9'}];31q50ese977zfgiwi9bc1ehre;Ana González;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;41,4;1,31;36,0;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;41,4;36,0;;;;;;;0;0;2;9;Logroño;129;DC;1,0
2902458011;20;1;1;2;11;e7p3lxg97gac51s71hotzi0a5;1;41,4;36,0;2026-02-21T13:02:31.592Z;2026-02-21T13:02:33Z;[{'id': 6218146995, 'qualifierId': 141, 'value': '28.0'}, {'id': 6218146991, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218146999, 'qualifierId': 213, 'value': '4.26'}, {'id': 6218146993, 'qualifierId': 140, 'value': '38.9'}, {'id': 6218146997, 'qualifierId': 212, 'value': '6.0'}];3uj4zixqbp5ahu9etu4fl714a;María Llompart;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;38,9;4,26;28,0;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;38,9;28,0;;;;;;;0;0;2;11;Logroño;131;AMC;1,0
2902458023;21;1;1;2;13;e7p3lxg97gac51s71hotzi0a5;1;31,1;21,9;2026-02-21T13:02:33.672Z;2026-02-21T13:52:15Z;[{'id': 6218147069, 'qualifierId': 140, 'value': '25.1'}, {'id': 6218147075, 'qualifierId': 213, 'value': '2.19'}, {'id': 6218147067, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218147073, 'qualifierId': 212, 'value': '10.8'}, {'id': 6218147071, 'qualifierId': 141, 'value': '34.8'}];31q50ese977zfgiwi9bc1ehre;Ana González;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;25,1;2,19;34,8;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;25,1;34,8;;;;;;;0;0;2;13;Logroño;133;DC;1,0
2902458067;22;1;1;2;14;e7p3lxg97gac51s71hotzi0a5;1;30,9;33,4;2026-02-21T13:02:35.240Z;2026-02-21T13:02:41Z;[{'id': 6218147323, 'qualifierId': 213, 'value': '2.60'}, {'id': 6218147311, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218147317, 'qualifierId': 141, 'value': '51.3'}, {'id': 6218147321, 'qualifierId': 212, 'value': '23.5'}, {'id': 6218147315, 'qualifierId': 140, 'value': '11.8'}];b6z0orwdesae508226mhd6sd0;Nerea Carmona;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;11,8;2,6;51,3;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;11,8;51,3;;;;;;;0;0;2;14;Logroño;134;DC;1,0
2902458087;23;1;1;2;20;e7p3lxg97gac51s71hotzi0a5;1;9,3;56,4;2026-02-21T13:02:41.064Z;2026-02-21T13:02:45Z;[{'id': 6218147453, 'qualifierId': 141, 'value': '37.9'}, {'id': 6218147457, 'qualifierId': 213, 'value': '4.99'}, {'id': 6218147451, 'qualifierId': 140, 'value': '12.7'}, {'id': 6218147455, 'qualifierId': 212, 'value': '13.1'}, {'id': 6218147449, 'qualifierId': 56, 'value': 'Back'}];d1iaa35qeww3me6qcyisvlsh6;María Valenzuela;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;12,7;4,99;37,9;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;12,7;37,9;;;;;;;0;0;2;20;Logroño;140;GK;1,0
2902458133;24;1;1;2;24;e7p3lxg97gac51s71hotzi0a5;1;15,8;36,4;2026-02-21T13:02:44.888Z;2026-02-21T13:02:47Z;[{'id': 6218147691, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218147699, 'qualifierId': 213, 'value': '5.27'}, {'id': 6218147693, 'qualifierId': 140, 'value': '24.2'}, {'id': 6218147697, 'qualifierId': 212, 'value': '16.7'}, {'id': 6218147695, 'qualifierId': 141, 'value': '15.5'}];b6z0orwdesae508226mhd6sd0;Nerea Carmona;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;24,2;5,27;15,5;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;24,2;15,5;;;;;;;0;0;2;24;Logroño;144;DC;1,0
2902458149;25;1;1;2;26;e7p3lxg97gac51s71hotzi0a5;0;24,6;13,1;2026-02-21T13:02:47.505Z;2026-02-21T13:52:35Z;[{'id': 6218147827, 'qualifierId': 213, 'value': '6.26'}, {'id': 6218147823, 'qualifierId': 141, 'value': '12.2'}, {'id': 6218147819, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218147821, 'qualifierId': 140, 'value': '47.2'}, {'id': 6218147817, 'qualifierId': 155}, {'id': 6218147825, 'qualifierId': 212, 'value': '23.7'}];31q50ese977zfgiwi9bc1ehre;Ana González;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;47,2;6,26;12,2;23,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;47,2;12,2;;;;;;;0;0;2;26;Logroño;146;DC;1,0
2902458211;21;1;1;2;29;11oyltk0f22f5r7hnfiwxw8bj;0;61,3;86,3;2026-02-21T13:02:49.832Z;2026-02-21T13:02:51Z;[{'id': 6218148225, 'qualifierId': 140, 'value': '74.4'}, {'id': 6218148231, 'qualifierId': 213, 'value': '0.66'}, {'id': 6218148223, 'qualifierId': 56, 'value': 'Left'}, {'id': 6218148227, 'qualifierId': 141, 'value': '100.0'}, {'id': 6218148233, 'qualifierId': 1}, {'id': 6218148221, 'qualifierId': 157}, {'id': 6218148229, 'qualifierId': 212, 'value': '17.4'}];bro2i8tx9lgg8duqch7yvjeac;Iria Castro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;74,4;0,66;100,0;17,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;74,4;100,0;;;;;;;0;0;2;29;Badalona;149;DC;1,0
